Frame	Phase
45102	GallbladderDissection
45103	GallbladderDissection
45104	GallbladderDissection
45105	GallbladderDissection
45106	GallbladderDissection
45107	GallbladderDissection
45108	GallbladderDissection
45109	GallbladderDissection
45110	GallbladderDissection
45111	GallbladderDissection
45112	GallbladderDissection
45113	GallbladderDissection
45114	GallbladderDissection
45115	GallbladderDissection
45116	GallbladderDissection
45117	GallbladderDissection
45118	GallbladderDissection
45119	GallbladderDissection
45120	GallbladderDissection
45121	GallbladderDissection
45122	GallbladderDissection
45123	GallbladderDissection
45124	GallbladderDissection
45125	GallbladderDissection
45126	GallbladderDissection
45127	GallbladderDissection
45128	GallbladderDissection
45129	GallbladderDissection
45130	GallbladderDissection
45131	GallbladderDissection
45132	GallbladderDissection
45133	GallbladderDissection
45134	GallbladderDissection
45135	GallbladderDissection
45136	GallbladderDissection
45137	GallbladderDissection
45138	GallbladderDissection
45139	GallbladderDissection
45140	GallbladderDissection
45141	GallbladderDissection
45142	GallbladderDissection
45143	GallbladderDissection
45144	GallbladderDissection
45145	GallbladderDissection
45146	GallbladderDissection
45147	GallbladderDissection
45148	GallbladderDissection
45149	GallbladderDissection
45150	GallbladderDissection
45151	GallbladderDissection
45152	GallbladderDissection
45153	GallbladderDissection
45154	GallbladderDissection
45155	GallbladderDissection
45156	GallbladderDissection
45157	GallbladderDissection
45158	GallbladderDissection
45159	GallbladderDissection
45160	GallbladderDissection
45161	GallbladderDissection
45162	GallbladderDissection
45163	GallbladderDissection
45164	GallbladderDissection
45165	GallbladderDissection
45166	GallbladderDissection
45167	GallbladderDissection
45168	GallbladderDissection
45169	GallbladderDissection
45170	GallbladderDissection
45171	GallbladderDissection
45172	GallbladderDissection
45173	GallbladderDissection
45174	GallbladderDissection
45175	GallbladderDissection
45176	GallbladderDissection
45177	GallbladderDissection
45178	GallbladderDissection
45179	GallbladderDissection
45180	GallbladderDissection
45181	GallbladderDissection
45182	GallbladderDissection
45183	GallbladderDissection
45184	GallbladderDissection
45185	GallbladderDissection
45186	GallbladderDissection
45187	GallbladderDissection
45188	GallbladderDissection
45189	GallbladderDissection
45190	GallbladderDissection
45191	GallbladderDissection
45192	GallbladderDissection
45193	GallbladderDissection
45194	GallbladderDissection
45195	GallbladderDissection
45196	GallbladderDissection
45197	GallbladderDissection
45198	GallbladderDissection
45199	GallbladderDissection
45200	GallbladderDissection
45201	GallbladderDissection
45202	GallbladderDissection
45203	GallbladderDissection
45204	GallbladderDissection
45205	GallbladderDissection
45206	GallbladderDissection
45207	GallbladderDissection
45208	GallbladderDissection
45209	GallbladderDissection
45210	GallbladderDissection
45211	GallbladderDissection
45212	GallbladderDissection
45213	GallbladderDissection
45214	GallbladderDissection
45215	GallbladderDissection
45216	GallbladderDissection
45217	GallbladderDissection
45218	GallbladderDissection
45219	GallbladderDissection
45220	GallbladderDissection
45221	GallbladderDissection
45222	GallbladderDissection
45223	GallbladderDissection
45224	GallbladderDissection
45225	GallbladderDissection
45226	GallbladderDissection
45227	GallbladderDissection
45228	GallbladderDissection
45229	GallbladderDissection
45230	GallbladderDissection
45231	GallbladderDissection
45232	GallbladderDissection
45233	GallbladderDissection
45234	GallbladderDissection
45235	GallbladderDissection
45236	GallbladderDissection
45237	GallbladderDissection
45238	GallbladderDissection
45239	GallbladderDissection
45240	GallbladderDissection
45241	GallbladderDissection
45242	GallbladderDissection
45243	GallbladderDissection
45244	GallbladderDissection
45245	GallbladderDissection
45246	GallbladderDissection
45247	GallbladderDissection
45248	GallbladderDissection
45249	GallbladderDissection
45250	GallbladderDissection
45251	GallbladderDissection
45252	GallbladderDissection
45253	GallbladderDissection
45254	GallbladderDissection
45255	GallbladderDissection
45256	GallbladderDissection
45257	GallbladderDissection
45258	GallbladderDissection
45259	GallbladderDissection
45260	GallbladderDissection
45261	GallbladderDissection
45262	GallbladderDissection
45263	GallbladderDissection
45264	GallbladderDissection
45265	GallbladderDissection
45266	GallbladderDissection
45267	GallbladderDissection
45268	GallbladderDissection
45269	GallbladderDissection
45270	GallbladderDissection
45271	GallbladderDissection
45272	GallbladderDissection
45273	GallbladderDissection
45274	GallbladderDissection
45275	GallbladderDissection
45276	GallbladderDissection
45277	GallbladderDissection
45278	GallbladderDissection
45279	GallbladderDissection
45280	GallbladderDissection
45281	GallbladderDissection
45282	GallbladderDissection
45283	GallbladderDissection
45284	GallbladderDissection
45285	GallbladderDissection
45286	GallbladderDissection
45287	GallbladderDissection
45288	GallbladderDissection
45289	GallbladderDissection
45290	GallbladderDissection
45291	GallbladderDissection
45292	GallbladderDissection
45293	GallbladderDissection
45294	GallbladderDissection
45295	GallbladderDissection
45296	GallbladderDissection
45297	GallbladderDissection
45298	GallbladderDissection
45299	GallbladderDissection
45300	GallbladderDissection
45301	GallbladderDissection
45302	GallbladderDissection
45303	GallbladderDissection
45304	GallbladderDissection
45305	GallbladderDissection
45306	GallbladderDissection
45307	GallbladderDissection
45308	GallbladderDissection
45309	GallbladderDissection
45310	GallbladderDissection
45311	GallbladderDissection
45312	GallbladderDissection
45313	GallbladderDissection
45314	GallbladderDissection
45315	GallbladderDissection
45316	GallbladderDissection
45317	GallbladderDissection
45318	GallbladderDissection
45319	GallbladderDissection
45320	GallbladderDissection
45321	GallbladderDissection
45322	GallbladderDissection
45323	GallbladderDissection
45324	GallbladderDissection
45325	GallbladderDissection
45326	GallbladderDissection
45327	GallbladderDissection
45328	GallbladderDissection
45329	GallbladderDissection
45330	GallbladderDissection
45331	GallbladderDissection
45332	GallbladderDissection
45333	GallbladderDissection
45334	GallbladderDissection
45335	GallbladderDissection
45336	GallbladderDissection
45337	GallbladderDissection
45338	GallbladderDissection
45339	GallbladderDissection
45340	GallbladderDissection
45341	GallbladderDissection
45342	GallbladderDissection
45343	GallbladderDissection
45344	GallbladderDissection
45345	GallbladderDissection
45346	GallbladderDissection
45347	GallbladderDissection
45348	GallbladderDissection
45349	GallbladderDissection
45350	GallbladderDissection
45351	GallbladderDissection
45352	GallbladderDissection
45353	GallbladderDissection
45354	GallbladderDissection
45355	GallbladderDissection
45356	GallbladderDissection
45357	GallbladderDissection
45358	GallbladderDissection
45359	GallbladderDissection
45360	GallbladderDissection
45361	GallbladderDissection
45362	GallbladderDissection
45363	GallbladderDissection
45364	GallbladderDissection
45365	GallbladderDissection
45366	GallbladderDissection
45367	GallbladderDissection
45368	GallbladderDissection
45369	GallbladderDissection
45370	GallbladderDissection
45371	GallbladderDissection
45372	GallbladderDissection
45373	GallbladderDissection
45374	GallbladderDissection
45375	GallbladderDissection
45376	GallbladderDissection
45377	GallbladderDissection
45378	GallbladderDissection
45379	GallbladderDissection
45380	GallbladderDissection
45381	GallbladderDissection
45382	GallbladderDissection
45383	GallbladderDissection
45384	GallbladderDissection
45385	GallbladderDissection
45386	GallbladderDissection
45387	GallbladderDissection
45388	GallbladderDissection
45389	GallbladderDissection
45390	GallbladderDissection
45391	GallbladderDissection
45392	GallbladderDissection
45393	GallbladderDissection
45394	GallbladderDissection
45395	GallbladderDissection
45396	GallbladderDissection
45397	GallbladderDissection
45398	GallbladderDissection
45399	GallbladderDissection
45400	GallbladderDissection
45401	GallbladderDissection
45402	GallbladderDissection
45403	GallbladderDissection
45404	GallbladderDissection
45405	GallbladderDissection
45406	GallbladderDissection
45407	GallbladderDissection
45408	GallbladderDissection
45409	GallbladderDissection
45410	GallbladderDissection
45411	GallbladderDissection
45412	GallbladderDissection
45413	GallbladderDissection
45414	GallbladderDissection
45415	GallbladderDissection
45416	GallbladderDissection
45417	GallbladderDissection
45418	GallbladderDissection
45419	GallbladderDissection
45420	GallbladderDissection
45421	GallbladderDissection
45422	GallbladderDissection
45423	GallbladderDissection
45424	GallbladderDissection
45425	GallbladderDissection
45426	GallbladderDissection
45427	GallbladderDissection
45428	GallbladderDissection
45429	GallbladderDissection
45430	GallbladderDissection
45431	GallbladderDissection
45432	GallbladderDissection
45433	GallbladderDissection
45434	GallbladderDissection
45435	GallbladderDissection
45436	GallbladderDissection
45437	GallbladderDissection
45438	GallbladderDissection
45439	GallbladderDissection
45440	GallbladderDissection
45441	GallbladderDissection
45442	GallbladderDissection
45443	GallbladderDissection
45444	GallbladderDissection
45445	GallbladderDissection
45446	GallbladderDissection
45447	GallbladderDissection
45448	GallbladderDissection
45449	GallbladderDissection
45450	GallbladderDissection
45451	GallbladderDissection
45452	GallbladderDissection
45453	GallbladderDissection
45454	GallbladderDissection
45455	GallbladderDissection
45456	GallbladderDissection
45457	GallbladderDissection
45458	GallbladderDissection
45459	GallbladderDissection
45460	GallbladderDissection
45461	GallbladderDissection
45462	GallbladderDissection
45463	GallbladderDissection
45464	GallbladderDissection
45465	GallbladderDissection
45466	GallbladderDissection
45467	GallbladderDissection
45468	GallbladderDissection
45469	GallbladderDissection
45470	GallbladderDissection
45471	GallbladderDissection
45472	GallbladderDissection
45473	GallbladderDissection
45474	GallbladderDissection
45475	GallbladderDissection
45476	GallbladderDissection
45477	GallbladderDissection
45478	GallbladderDissection
45479	GallbladderDissection
45480	GallbladderDissection
45481	GallbladderDissection
45482	GallbladderDissection
45483	GallbladderDissection
45484	GallbladderDissection
45485	GallbladderDissection
45486	GallbladderDissection
45487	GallbladderDissection
45488	GallbladderDissection
45489	GallbladderDissection
45490	GallbladderDissection
45491	GallbladderDissection
45492	GallbladderDissection
45493	GallbladderDissection
45494	GallbladderDissection
45495	GallbladderDissection
45496	GallbladderDissection
45497	GallbladderDissection
45498	GallbladderDissection
45499	GallbladderDissection
45500	GallbladderDissection
45501	GallbladderDissection
45502	GallbladderDissection
45503	GallbladderDissection
45504	GallbladderDissection
45505	GallbladderDissection
45506	GallbladderDissection
45507	GallbladderDissection
45508	GallbladderDissection
45509	GallbladderDissection
45510	GallbladderDissection
45511	GallbladderDissection
45512	GallbladderDissection
45513	GallbladderDissection
45514	GallbladderDissection
45515	GallbladderDissection
45516	GallbladderDissection
45517	GallbladderDissection
45518	GallbladderDissection
45519	GallbladderDissection
45520	GallbladderDissection
45521	GallbladderDissection
45522	GallbladderDissection
45523	GallbladderDissection
45524	GallbladderDissection
45525	GallbladderDissection
45526	GallbladderDissection
45527	GallbladderDissection
45528	GallbladderDissection
45529	GallbladderDissection
45530	GallbladderDissection
45531	GallbladderDissection
45532	GallbladderDissection
45533	GallbladderDissection
45534	GallbladderDissection
45535	GallbladderDissection
45536	GallbladderDissection
45537	GallbladderDissection
45538	GallbladderDissection
45539	GallbladderDissection
45540	GallbladderDissection
45541	GallbladderDissection
45542	GallbladderDissection
45543	GallbladderDissection
