,Files,Phase
31152,video12_24675,GallbladderRetraction
31153,video12_24700,GallbladderRetraction
31154,video12_24725,CleaningCoagulation
31155,video12_24750,CleaningCoagulation
31156,video12_24775,CleaningCoagulation
31157,video12_24800,CleaningCoagulation
31158,video12_24825,CleaningCoagulation
31159,video12_24850,CleaningCoagulation
31160,video12_24875,CleaningCoagulation
31161,video12_24900,CleaningCoagulation
31162,video12_24925,CleaningCoagulation
31163,video12_24950,CleaningCoagulation
31164,video12_24975,CleaningCoagulation
31165,video12_25000,CleaningCoagulation
31166,video12_25025,CleaningCoagulation
31167,video12_25050,CleaningCoagulation
31168,video12_25075,CleaningCoagulation
31169,video12_25100,CleaningCoagulation
31170,video12_25125,CleaningCoagulation
31171,video12_25150,CleaningCoagulation
31172,video12_25175,CleaningCoagulation
31173,video12_25200,CleaningCoagulation
31174,video12_25225,CleaningCoagulation
31175,video12_25250,CleaningCoagulation
31176,video12_25275,CleaningCoagulation
31177,video12_25300,CleaningCoagulation
31178,video12_25325,CleaningCoagulation
31179,video12_25350,CleaningCoagulation
31180,video12_25375,CleaningCoagulation
31181,video12_25400,CleaningCoagulation
31182,video12_25425,CleaningCoagulation
31183,video12_25450,CleaningCoagulation
31184,video12_25475,CleaningCoagulation
31185,video12_25500,CleaningCoagulation
31186,video12_25525,CleaningCoagulation
31187,video12_25550,CleaningCoagulation
31188,video12_25575,CleaningCoagulation
31189,video12_25600,CleaningCoagulation
31190,video12_25625,CleaningCoagulation
31191,video12_25650,CleaningCoagulation
31192,video12_25675,CleaningCoagulation
31193,video12_25700,CleaningCoagulation
31194,video12_25725,CleaningCoagulation
31195,video12_25750,CleaningCoagulation
31196,video12_25775,CleaningCoagulation
31197,video12_25800,CleaningCoagulation
31198,video12_25825,CleaningCoagulation
31199,video12_25850,CleaningCoagulation
31200,video12_25875,CleaningCoagulation
31201,video12_25900,CleaningCoagulation
31202,video12_25925,CleaningCoagulation
31203,video12_25950,CleaningCoagulation
31204,video12_25975,CleaningCoagulation
31205,video12_26000,CleaningCoagulation
31206,video12_26025,CleaningCoagulation
31207,video12_26050,CleaningCoagulation
31208,video12_26075,CleaningCoagulation
31209,video12_26100,CleaningCoagulation
31210,video12_26125,CleaningCoagulation
31211,video12_26150,CleaningCoagulation
31212,video12_26175,CleaningCoagulation
31213,video12_26200,CleaningCoagulation
31214,video12_26225,CleaningCoagulation
31215,video12_26250,CleaningCoagulation
31216,video12_26275,CleaningCoagulation
31217,video12_26300,CleaningCoagulation
31218,video12_26325,CleaningCoagulation
31219,video12_26350,CleaningCoagulation
31220,video12_26375,CleaningCoagulation
31221,video12_26400,CleaningCoagulation
31222,video12_26425,CleaningCoagulation
31223,video12_26450,CleaningCoagulation
31224,video12_26475,CleaningCoagulation
31225,video12_26500,CleaningCoagulation
31226,video12_26525,CleaningCoagulation
31227,video12_26550,CleaningCoagulation
31228,video12_26575,CleaningCoagulation
31229,video12_26600,CleaningCoagulation
31230,video12_26625,CleaningCoagulation
31231,video12_26650,CleaningCoagulation
31232,video12_26675,CleaningCoagulation
31233,video12_26700,CleaningCoagulation
31234,video12_26725,CleaningCoagulation
31235,video12_26750,CleaningCoagulation
31236,video12_26775,CleaningCoagulation
31237,video12_26800,CleaningCoagulation
31238,video12_26825,CleaningCoagulation
31239,video12_26850,CleaningCoagulation
31240,video12_26875,CleaningCoagulation
31241,video12_26900,CleaningCoagulation
31242,video12_26925,CleaningCoagulation
31243,video12_26950,CleaningCoagulation
31244,video12_26975,CleaningCoagulation
31245,video12_27000,CleaningCoagulation
31246,video12_27025,CleaningCoagulation
31247,video12_27050,CleaningCoagulation
31248,video12_27075,CleaningCoagulation
31249,video12_27100,CleaningCoagulation
31250,video12_27125,CleaningCoagulation
31251,video12_27150,CleaningCoagulation
31252,video12_27175,CleaningCoagulation
31253,video12_27200,CleaningCoagulation
31254,video12_27225,CleaningCoagulation
31255,video12_27250,CleaningCoagulation
31256,video13_25,CalotTriangleDissection
31257,video13_50,CalotTriangleDissection
31258,video13_75,CalotTriangleDissection
31259,video13_100,CalotTriangleDissection
31260,video13_125,CalotTriangleDissection
31261,video13_150,CalotTriangleDissection
31262,video13_175,CalotTriangleDissection
31263,video13_200,CalotTriangleDissection
31264,video13_225,CalotTriangleDissection
31265,video13_250,CalotTriangleDissection
31266,video13_275,CalotTriangleDissection
31267,video13_300,CalotTriangleDissection
31268,video13_325,CalotTriangleDissection
31269,video13_350,CalotTriangleDissection
31270,video13_375,CalotTriangleDissection
31271,video13_400,CalotTriangleDissection
31272,video13_425,CalotTriangleDissection
31273,video13_450,CalotTriangleDissection
31274,video13_475,CalotTriangleDissection
31275,video13_500,CalotTriangleDissection
31276,video13_525,CalotTriangleDissection
31277,video13_550,CalotTriangleDissection
31278,video13_575,CalotTriangleDissection
31279,video13_600,CalotTriangleDissection
31280,video13_625,CalotTriangleDissection
31281,video13_650,CalotTriangleDissection
31282,video13_675,CalotTriangleDissection
31283,video13_700,CalotTriangleDissection
31284,video13_725,CalotTriangleDissection
31285,video13_750,CalotTriangleDissection
31286,video13_775,CalotTriangleDissection
31287,video13_800,CalotTriangleDissection
31288,video13_825,CalotTriangleDissection
31289,video13_850,CalotTriangleDissection
31290,video13_875,CalotTriangleDissection
31291,video13_900,CalotTriangleDissection
31292,video13_925,CalotTriangleDissection
31293,video13_950,CalotTriangleDissection
31294,video13_975,CalotTriangleDissection
31295,video13_1000,CalotTriangleDissection
31296,video13_1025,CalotTriangleDissection
31297,video13_1050,CalotTriangleDissection
31298,video13_1075,CalotTriangleDissection
31299,video13_1100,CalotTriangleDissection
31300,video13_1125,CalotTriangleDissection
31301,video13_1150,CalotTriangleDissection
31302,video13_1175,CalotTriangleDissection
31303,video13_1200,CalotTriangleDissection
31304,video13_1225,CalotTriangleDissection
31305,video13_1250,CalotTriangleDissection
31306,video13_1275,CalotTriangleDissection
31307,video13_1300,CalotTriangleDissection
31308,video13_1325,CalotTriangleDissection
31309,video13_1350,CalotTriangleDissection
31310,video13_1375,CalotTriangleDissection
31311,video13_1400,CalotTriangleDissection
31312,video13_1425,CalotTriangleDissection
31313,video13_1450,CalotTriangleDissection
31314,video13_1475,CalotTriangleDissection
31315,video13_1500,CalotTriangleDissection
31316,video13_1525,CalotTriangleDissection
31317,video13_1550,CalotTriangleDissection
31318,video13_1575,CalotTriangleDissection
31319,video13_1600,CalotTriangleDissection
31320,video13_1625,CalotTriangleDissection
31321,video13_1650,CalotTriangleDissection
31322,video13_1675,CalotTriangleDissection
31323,video13_1700,CalotTriangleDissection
31324,video13_1725,CalotTriangleDissection
31325,video13_1750,CalotTriangleDissection
31326,video13_1775,CalotTriangleDissection
31327,video13_1800,CalotTriangleDissection
31328,video13_1825,CalotTriangleDissection
31329,video13_1850,CalotTriangleDissection
31330,video13_1875,CalotTriangleDissection
31331,video13_1900,CalotTriangleDissection
31332,video13_1925,CalotTriangleDissection
31333,video13_1950,CalotTriangleDissection
31334,video13_1975,CalotTriangleDissection
31335,video13_2000,CalotTriangleDissection
31336,video13_2025,CalotTriangleDissection
31337,video13_2050,CalotTriangleDissection
31338,video13_2075,CalotTriangleDissection
31339,video13_2100,CalotTriangleDissection
31340,video13_2125,CalotTriangleDissection
31341,video13_2150,CalotTriangleDissection
31342,video13_2175,CalotTriangleDissection
31343,video13_2200,CalotTriangleDissection
31344,video13_2225,CalotTriangleDissection
31345,video13_2250,CalotTriangleDissection
31346,video13_2275,CalotTriangleDissection
31347,video13_2300,CalotTriangleDissection
31348,video13_2325,CalotTriangleDissection
31349,video13_2350,CalotTriangleDissection
31350,video13_2375,CalotTriangleDissection
31351,video13_2400,CalotTriangleDissection
31352,video13_2425,CalotTriangleDissection
31353,video13_2450,CalotTriangleDissection
31354,video13_2475,CalotTriangleDissection
31355,video13_2500,CalotTriangleDissection
31356,video13_2525,CalotTriangleDissection
31357,video13_2550,CalotTriangleDissection
31358,video13_2575,CalotTriangleDissection
31359,video13_2600,CalotTriangleDissection
31360,video13_2625,CalotTriangleDissection
31361,video13_2650,CalotTriangleDissection
31362,video13_2675,CalotTriangleDissection
31363,video13_2700,CalotTriangleDissection
31364,video13_2725,CalotTriangleDissection
31365,video13_2750,CalotTriangleDissection
31366,video13_2775,CalotTriangleDissection
31367,video13_2800,CalotTriangleDissection
31368,video13_2825,CalotTriangleDissection
31369,video13_2850,CalotTriangleDissection
31370,video13_2875,CalotTriangleDissection
31371,video13_2900,CalotTriangleDissection
31372,video13_2925,CalotTriangleDissection
31373,video13_2950,CalotTriangleDissection
31374,video13_2975,CalotTriangleDissection
31375,video13_3000,CalotTriangleDissection
31376,video13_3025,CalotTriangleDissection
31377,video13_3050,CalotTriangleDissection
31378,video13_3075,CalotTriangleDissection
31379,video13_3100,CalotTriangleDissection
31380,video13_3125,CalotTriangleDissection
31381,video13_3150,CalotTriangleDissection
31382,video13_3175,CalotTriangleDissection
31383,video13_3200,CalotTriangleDissection
31384,video13_3225,CalotTriangleDissection
31385,video13_3250,CalotTriangleDissection
31386,video13_3275,CalotTriangleDissection
31387,video13_3300,CalotTriangleDissection
31388,video13_3325,CalotTriangleDissection
31389,video13_3350,CalotTriangleDissection
31390,video13_3375,CalotTriangleDissection
31391,video13_3400,CalotTriangleDissection
31392,video13_3425,CalotTriangleDissection
31393,video13_3450,CalotTriangleDissection
31394,video13_3475,CalotTriangleDissection
31395,video13_3500,CalotTriangleDissection
31396,video13_3525,CalotTriangleDissection
31397,video13_3550,CalotTriangleDissection
31398,video13_3575,CalotTriangleDissection
31399,video13_3600,CalotTriangleDissection
31400,video13_3625,CalotTriangleDissection
31401,video13_3650,CalotTriangleDissection
31402,video13_3675,CalotTriangleDissection
31403,video13_3700,CalotTriangleDissection
31404,video13_3725,CalotTriangleDissection
31405,video13_3750,CalotTriangleDissection
31406,video13_3775,CalotTriangleDissection
31407,video13_3800,CalotTriangleDissection
31408,video13_3825,CalotTriangleDissection
31409,video13_3850,CalotTriangleDissection
31410,video13_3875,CalotTriangleDissection
31411,video13_3900,CalotTriangleDissection
31412,video13_3925,CalotTriangleDissection
31413,video13_3950,CalotTriangleDissection
31414,video13_3975,CalotTriangleDissection
31415,video13_4000,CalotTriangleDissection
31416,video13_4025,CalotTriangleDissection
31417,video13_4050,CalotTriangleDissection
31418,video13_4075,CalotTriangleDissection
31419,video13_4100,CalotTriangleDissection
31420,video13_4125,CalotTriangleDissection
31421,video13_4150,CalotTriangleDissection
31422,video13_4175,CalotTriangleDissection
31423,video13_4200,CalotTriangleDissection
31424,video13_4225,CalotTriangleDissection
31425,video13_4250,CalotTriangleDissection
31426,video13_4275,CalotTriangleDissection
31427,video13_4300,CalotTriangleDissection
31428,video13_4325,CalotTriangleDissection
31429,video13_4350,CalotTriangleDissection
31430,video13_4375,CalotTriangleDissection
31431,video13_4400,CalotTriangleDissection
31432,video13_4425,CalotTriangleDissection
31433,video13_4450,CalotTriangleDissection
31434,video13_4475,CalotTriangleDissection
31435,video13_4500,CalotTriangleDissection
31436,video13_4525,CalotTriangleDissection
31437,video13_4550,CalotTriangleDissection
31438,video13_4575,CalotTriangleDissection
31439,video13_4600,CalotTriangleDissection
31440,video13_4625,CalotTriangleDissection
31441,video13_4650,CalotTriangleDissection
31442,video13_4675,CalotTriangleDissection
31443,video13_4700,CalotTriangleDissection
31444,video13_4725,CalotTriangleDissection
31445,video13_4750,CalotTriangleDissection
31446,video13_4775,CalotTriangleDissection
31447,video13_4800,CalotTriangleDissection
31448,video13_4825,CalotTriangleDissection
31449,video13_4850,CalotTriangleDissection
31450,video13_4875,CalotTriangleDissection
31451,video13_4900,CalotTriangleDissection
31452,video13_4925,CalotTriangleDissection
31453,video13_4950,CalotTriangleDissection
31454,video13_4975,CalotTriangleDissection
31455,video13_5000,CalotTriangleDissection
31456,video13_5025,CalotTriangleDissection
31457,video13_5050,CalotTriangleDissection
31458,video13_5075,CalotTriangleDissection
31459,video13_5100,CalotTriangleDissection
31460,video13_5125,CalotTriangleDissection
31461,video13_5150,CalotTriangleDissection
31462,video13_5175,CalotTriangleDissection
31463,video13_5200,CalotTriangleDissection
31464,video13_5225,CalotTriangleDissection
31465,video13_5250,CalotTriangleDissection
31466,video13_5275,CalotTriangleDissection
31467,video13_5300,CalotTriangleDissection
31468,video13_5325,CalotTriangleDissection
31469,video13_5350,CalotTriangleDissection
31470,video13_5375,CalotTriangleDissection
31471,video13_5400,CalotTriangleDissection
31472,video13_5425,CalotTriangleDissection
31473,video13_5450,CalotTriangleDissection
31474,video13_5475,CalotTriangleDissection
31475,video13_5500,CalotTriangleDissection
31476,video13_5525,CalotTriangleDissection
31477,video13_5550,CalotTriangleDissection
31478,video13_5575,CalotTriangleDissection
31479,video13_5600,CalotTriangleDissection
31480,video13_5625,CalotTriangleDissection
31481,video13_5650,CalotTriangleDissection
